嚴重程度,時,分,區,天候,光線,道路類別,速限,道路型態,事故位置,路面狀態,路面缺陷,障礙物,視距,號誌種類,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,車輛用途,當事者行動狀態,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職業
1,8,25,西區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,22
1,8,48,大肚區,8,1,5,40,14,8,5,4,5,7,4,18,23,2,9,1,7,9,1,2,15,23,23,20
0,8,53,東區,8,1,5,40,3,2,5,4,5,7,2,16,6,3,10,1,7,6,1,2,2,6,6,5
0,8,57,潭子區,8,1,5,50,3,2,5,4,1,7,1,16,7,3,10,1,7,8,1,2,2,7,7,22
1,8,59,潭子區,7,1,5,60,5,1,5,4,5,7,1,16,42,2,7,1,7,9,1,2,14,42,42,22
0,9,20,大肚區,8,1,5,50,11,9,5,4,5,7,4,26,23,2,9,1,7,9,1,2,11,23,23,2
0,9,24,大里區,8,1,5,50,14,9,5,4,5,7,3,16,26,2,9,1,7,5,1,2,11,26,26,3
1,9,38,西屯區,8,1,5,40,4,4,5,4,5,7,1,13,23,2,9,3,7,9,1,2,11,23,23,21
0,9,50,龍井區,8,1,5,50,14,9,5,4,5,7,4,17,42,2,8,3,7,10,1,2,15,23,42,22
0,9,57,西屯區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,1,11,6,6,21
0,10,3,沙鹿區,8,1,5,50,3,1,5,4,5,7,4,12,1,2,8,1,7,9,1,2,12,1,1,19
0,10,50,南區,8,1,5,50,4,1,5,4,5,7,2,12,23,3,10,1,7,9,1,2,5,23,23,21
0,11,1,烏日區,8,1,5,50,4,2,5,4,5,7,1,18,44,3,10,1,7,6,1,2,15,9,44,21
0,11,16,清水區,8,1,5,50,3,7,5,4,5,7,1,13,23,3,10,1,7,9,1,2,1,23,23,4
1,11,20,東勢區,8,1,5,50,3,1,5,4,5,7,3,17,23,2,9,1,7,4,1,2,11,23,23,21
0,11,30,北區,8,1,5,50,4,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,2,6,6,21
0,11,54,沙鹿區,8,1,5,50,4,1,5,4,5,7,1,13,16,2,8,1,7,9,1,2,11,16,16,20
0,12,10,沙鹿區,8,1,5,50,14,7,5,4,5,7,4,16,42,3,10,1,7,4,1,2,12,42,42,5
1,12,16,西屯區,8,1,5,40,14,8,5,4,5,7,4,13,16,2,8,1,7,9,1,1,11,16,16,22
0,12,27,霧峰區,8,1,5,50,3,1,5,4,5,7,1,3,23,3,10,3,7,6,1,2,2,23,23,3
0,12,36,太平區,8,1,5,50,4,1,5,4,5,7,1,16,44,2,9,1,7,9,8,2,16,23,44,21
1,12,39,潭子區,7,1,5,50,3,1,5,4,5,7,4,12,1,3,10,1,7,4,1,2,2,1,1,22
0,13,6,龍井區,8,1,5,50,4,1,5,4,5,7,4,16,14,3,10,1,7,9,1,5,4,14,14,10
0,13,39,東區,8,1,5,50,4,1,5,4,5,7,1,18,23,2,9,1,7,9,1,2,12,23,23,21
0,13,48,西屯區,8,1,5,50,3,1,5,4,5,7,1,12,6,3,10,3,7,6,1,2,2,6,6,22
0,14,35,大肚區,8,1,5,50,3,1,5,4,5,7,2,16,9,3,10,1,7,6,1,2,6,9,9,2
0,14,42,北區,8,1,5,50,14,7,5,4,5,7,1,17,40,3,10,3,7,13,1,2,8,40,40,22
0,14,45,后里區,8,1,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,6,6,6,22
0,14,50,大安區,7,1,5,30,3,1,5,4,5,7,4,16,6,2,9,1,7,6,1,2,4,6,6,4
0,15,10,北區,8,1,5,40,11,22,5,4,5,7,1,16,6,3,10,1,7,6,1,2,6,6,6,5
1,15,17,大肚區,8,1,5,30,3,1,5,4,5,7,4,16,8,2,9,1,7,5,1,2,11,8,8,2
0,15,36,南屯區,8,1,5,50,3,1,5,4,5,7,4,17,23,2,9,3,7,9,1,2,12,23,23,22
0,15,39,東區,8,1,5,50,3,1,5,4,5,7,4,17,9,3,10,1,7,6,1,2,5,9,9,22
0,16,5,西屯區,8,1,5,40,3,2,5,4,5,7,3,13,23,3,10,3,7,9,1,2,5,23,23,22
0,16,16,沙鹿區,8,1,5,50,14,7,5,4,5,7,4,17,42,2,9,1,7,9,1,2,12,42,42,16
1,16,19,東區,8,1,5,50,3,2,5,4,5,7,4,16,8,2,9,1,7,5,1,2,14,8,8,22
0,16,45,大安區,7,1,5,50,4,1,5,4,5,7,2,16,23,2,9,1,7,4,1,2,14,23,23,6
1,16,47,龍井區,7,1,5,30,4,1,5,4,5,7,4,16,6,2,9,1,7,5,1,2,11,6,6,21
0,17,3,太平區,8,1,5,40,3,9,5,4,5,7,4,16,6,3,10,1,7,5,1,2,8,6,6,5
0,17,13,后里區,8,1,5,30,4,1,5,4,5,7,4,17,6,3,10,1,7,5,1,1,12,6,6,21
0,17,20,東區,8,1,5,50,4,1,5,4,5,7,4,17,10,3,10,1,7,11,1,2,8,10,10,22
1,17,20,西屯區,8,1,5,50,3,1,5,4,5,7,1,13,16,2,8,3,7,9,1,1,11,16,16,22
0,17,39,清水區,8,2,5,50,5,1,5,4,5,7,1,16,8,2,8,1,7,5,1,2,14,8,8,5
0,17,42,新社區,8,1,5,50,3,1,5,4,5,7,3,16,6,2,9,1,7,9,2,2,11,23,6,22
0,17,45,西區,8,2,5,50,14,9,5,4,5,7,4,16,19,2,9,1,7,1,1,2,14,19,19,4
0,17,48,豐原區,8,3,5,50,14,7,5,4,5,7,4,16,40,3,10,1,7,13,1,2,4,40,40,22
1,17,50,沙鹿區,8,2,5,30,3,1,5,4,5,5,3,15,6,2,8,1,7,9,1,2,11,6,6,4
0,18,0,太平區,8,3,5,50,14,9,5,4,5,7,4,12,17,3,10,1,7,9,1,2,12,17,17,9
0,18,8,南屯區,8,3,5,50,4,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,1,6,6,22
0,18,18,梧棲區,8,3,5,70,14,7,5,4,5,7,4,27,23,2,9,1,7,9,1,2,11,23,23,21
0,18,28,南屯區,8,3,5,40,4,1,5,4,5,7,1,18,42,2,9,3,7,9,1,2,12,42,42,22
1,18,30,沙鹿區,8,3,5,60,14,7,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,8
0,18,34,南區,7,3,5,50,4,1,5,4,5,7,1,16,23,3,10,1,7,9,1,2,8,23,23,22
1,18,40,烏日區,8,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,21
1,18,44,西屯區,8,3,5,50,4,1,5,4,5,7,1,17,6,2,9,3,7,5,1,2,12,6,6,22
0,18,47,大甲區,8,4,5,30,14,9,5,4,5,7,4,10,5,3,10,1,7,9,1,2,8,5,5,21
1,18,51,西屯區,8,3,5,50,14,7,5,4,5,7,4,3,23,2,9,1,7,9,1,1,11,23,23,4
1,19,0,北區,8,3,5,40,14,8,5,4,3,7,4,2,23,2,9,1,7,9,1,2,11,23,23,5
0,19,3,西屯區,8,1,5,50,3,1,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,21
0,19,12,西屯區,8,3,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,1,13,6,6,22
0,19,12,太平區,8,3,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,6,6,6,5
0,19,20,大甲區,8,3,5,50,3,2,5,4,5,7,4,17,19,3,10,1,7,1,1,2,4,19,19,21
0,19,41,南屯區,8,3,5,50,4,1,5,4,5,7,2,16,19,2,9,3,7,1,1,2,14,19,19,22
0,19,56,烏日區,8,2,5,40,3,1,5,4,5,7,1,12,27,3,10,1,7,15,1,2,2,27,27,21
0,20,2,外埔區,8,3,5,50,14,13,5,4,5,7,4,17,26,3,10,1,7,15,2,2,14,26,26,22
0,20,18,東區,8,1,5,50,14,8,5,4,5,7,4,17,23,2,9,1,7,15,6,2,14,23,23,21
0,20,35,西屯區,8,3,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,1,6,6,22
0,21,24,西屯區,8,3,5,60,3,1,5,4,5,7,1,16,7,3,10,1,7,8,1,2,5,7,7,4
1,21,43,西屯區,8,1,5,30,4,1,5,4,5,7,3,16,6,2,9,1,7,9,1,2,11,6,6,21
0,22,6,北屯區,8,3,5,50,11,9,5,4,5,7,4,17,7,3,10,1,7,8,1,9,15,7,7,16
0,22,15,西屯區,8,3,5,50,3,2,5,4,5,7,4,17,9,3,10,3,7,6,1,2,2,9,9,22
1,22,18,北區,8,1,5,1,4,1,5,4,5,7,2,3,51,2,9,4,8,16,8,10,16,51,51,22
1,22,20,南區,8,3,5,50,4,1,5,4,5,7,1,15,25,2,8,1,7,9,1,2,11,25,25,4
1,22,45,西屯區,8,3,5,50,4,1,5,4,5,7,1,16,25,3,10,1,7,5,1,2,2,25,25,4
0,1,19,潭子區,8,3,5,30,4,1,5,4,5,7,3,17,6,2,9,1,7,15,1,2,4,6,6,21
0,2,47,東區,8,3,5,50,4,1,5,4,5,7,1,18,42,2,8,1,7,9,1,2,12,42,42,4
0,3,12,大里區,8,3,5,50,3,1,5,4,5,7,3,16,6,3,10,1,7,6,1,2,8,6,6,4
0,5,5,龍井區,8,3,5,70,5,5,5,4,5,7,1,23,23,2,9,3,7,9,1,8,1,23,23,5
0,6,7,北屯區,8,2,5,50,5,4,5,4,5,7,1,16,7,3,10,1,7,8,1,2,5,7,7,10
1,6,11,沙鹿區,8,1,5,40,3,1,5,4,5,7,1,17,25,2,9,1,7,9,1,2,11,25,25,21
0,6,39,西屯區,7,1,5,50,14,9,5,4,5,7,4,16,26,2,9,1,7,9,1,2,14,26,26,21
0,6,45,沙鹿區,8,1,5,50,14,9,5,4,5,7,4,2,23,3,10,1,7,9,1,2,5,23,23,21
0,6,56,大肚區,8,1,5,50,14,9,5,4,5,7,4,16,23,3,10,3,7,9,1,2,11,23,23,22
1,7,25,大里區,8,1,5,50,5,1,5,4,5,7,3,16,6,2,9,1,7,9,1,2,13,6,6,20
0,7,25,東勢區,8,1,5,40,14,9,5,4,5,7,4,12,1,3,10,1,7,4,1,2,2,1,1,22
1,7,31,霧峰區,8,2,5,50,14,9,5,4,5,7,1,16,23,2,9,1,7,9,1,2,11,23,23,3
0,7,35,烏日區,8,1,5,50,4,1,5,4,5,7,4,13,26,3,10,1,7,9,1,2,1,23,26,21
0,7,36,太平區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,9,1,7,5,1,2,11,6,6,5
1,7,37,西屯區,8,1,5,50,4,4,5,4,5,7,1,13,16,2,9,3,7,9,1,2,11,16,16,21
0,7,39,南屯區,8,1,5,40,15,8,5,4,5,7,4,16,7,2,9,1,7,7,1,2,14,7,7,22
0,7,40,西屯區,8,1,5,50,4,1,5,4,5,7,1,16,9,3,10,1,7,6,1,2,13,9,9,21
0,7,48,西屯區,8,1,5,50,14,9,5,4,5,7,1,16,9,3,10,1,7,6,1,2,13,9,9,22
0,7,50,豐原區,8,1,5,50,3,2,5,4,5,7,1,17,23,2,8,1,7,5,1,2,11,23,23,21
0,7,51,南屯區,8,1,5,40,14,8,5,4,5,7,4,17,19,3,10,1,7,1,1,2,1,19,19,22
0,7,53,梧棲區,8,1,5,40,3,1,5,4,5,7,3,13,16,3,10,1,7,9,1,2,8,16,16,3
1,7,55,霧峰區,8,1,5,40,14,9,5,4,5,7,4,17,42,2,8,1,7,5,1,2,14,42,42,21
0,8,0,東區,8,1,5,50,14,9,5,4,5,7,4,16,1,2,9,1,7,4,1,2,11,1,1,21
0,8,13,西屯區,8,1,5,50,14,9,5,4,5,7,4,16,26,3,10,1,7,11,1,2,11,26,26,21
1,8,23,西區,8,1,5,50,4,1,5,4,5,7,4,15,26,2,9,1,7,9,1,2,13,26,26,5
1,8,23,豐原區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,9,1,7,9,3,2,11,6,6,20
0,8,35,西屯區,8,1,5,50,14,9,5,4,5,7,3,16,10,3,10,1,7,11,1,3,2,10,10,21
0,8,38,西屯區,8,1,5,50,14,7,5,4,5,7,4,17,23,3,10,1,7,9,1,2,11,23,23,21
0,8,49,梧棲區,8,1,5,50,14,9,5,4,5,7,4,18,43,2,9,1,7,9,1,2,15,43,43,5
0,8,50,大里區,8,1,5,50,3,1,5,4,5,7,3,16,6,3,10,1,7,5,1,2,4,6,6,12
0,8,52,北區,8,1,5,50,3,1,5,4,5,7,1,17,6,3,10,1,7,5,1,2,6,6,6,22
1,8,52,大肚區,8,1,5,50,14,9,5,4,5,7,4,17,42,2,9,3,7,9,1,2,12,42,42,20
1,9,3,西屯區,8,1,5,30,4,1,5,4,3,5,4,15,6,2,9,1,7,9,1,2,12,6,6,22
0,9,5,中區,8,1,5,50,4,1,5,4,5,7,1,12,7,2,9,1,7,7,3,2,13,7,7,19
0,9,21,潭子區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,9,1,7,5,1,2,11,6,6,22
1,9,59,西屯區,8,1,5,50,14,9,5,4,5,7,4,17,10,2,9,1,7,11,1,2,14,10,10,21
0,10,3,南屯區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,6,6,6,22
0,10,7,西屯區,7,1,5,40,4,2,5,4,5,7,1,16,9,3,10,1,7,6,1,2,2,9,9,22
0,10,9,南區,8,1,5,50,4,2,5,4,5,7,1,12,8,3,10,1,7,5,1,2,5,8,8,5
0,10,9,南屯區,8,1,5,50,4,1,5,4,5,7,1,12,16,3,10,1,7,9,1,2,8,16,16,22
0,10,40,清水區,8,1,5,50,3,2,5,4,5,7,4,18,23,2,7,1,7,9,1,2,4,23,23,5
0,10,50,后里區,8,1,5,30,3,9,5,4,5,7,4,18,23,2,9,3,7,9,1,2,11,23,23,21
0,10,58,北區,8,1,5,50,14,9,5,4,5,7,4,17,9,3,10,1,7,6,1,2,2,9,9,22
0,10,58,東區,8,1,5,50,15,22,5,4,5,7,4,16,6,3,10,3,7,6,1,2,5,6,6,5
0,11,0,東區,8,1,5,50,4,2,5,4,5,7,4,16,8,3,10,1,7,5,1,2,4,8,8,21
0,11,4,太平區,8,1,5,50,3,1,5,4,5,7,4,17,19,3,10,1,7,1,1,2,1,19,19,21
1,11,6,西屯區,8,1,5,40,4,1,5,4,5,7,2,16,25,2,9,3,7,9,6,3,11,25,25,22
0,11,6,大里區,8,1,5,50,14,8,5,4,5,7,1,12,19,2,8,1,7,1,1,2,14,19,19,21
0,11,30,大甲區,8,1,5,40,14,8,5,4,5,7,4,16,6,3,10,1,7,6,1,2,5,6,6,9
0,11,45,霧峰區,8,1,5,50,14,9,5,4,5,7,4,17,6,3,10,3,7,5,1,2,6,6,6,21
1,11,54,龍井區,8,1,5,30,4,1,5,4,5,7,4,12,43,2,9,1,7,9,1,2,13,43,43,5
0,11,54,豐原區,8,1,5,30,13,9,5,4,5,7,4,9,23,3,10,1,7,9,1,2,1,23,23,21
0,12,8,西區,8,1,5,50,14,9,5,4,5,7,4,16,26,3,10,1,7,5,1,2,13,26,26,21
0,12,20,大甲區,8,1,5,50,14,9,5,4,5,7,4,17,8,3,10,1,7,5,1,2,8,8,8,6
0,12,40,烏日區,8,1,5,30,3,1,5,4,5,7,4,16,9,3,10,1,7,6,1,2,1,9,9,12
0,12,55,大安區,8,1,5,30,14,9,5,4,5,7,4,17,12,3,10,1,7,2,1,2,6,12,12,21
0,12,58,豐原區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,8,1,7,11,1,2,14,6,6,20
0,13,13,烏日區,8,1,5,40,3,1,5,4,5,7,4,16,9,3,10,1,7,6,1,2,5,9,9,12
0,13,15,東區,7,1,5,50,4,1,5,4,5,7,2,16,43,3,10,3,7,15,1,2,11,43,43,5
1,13,30,南區,8,1,5,50,3,1,5,4,5,5,4,16,6,3,10,1,7,5,1,2,4,6,6,5
0,13,49,沙鹿區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,4,2,11,6,6,21
0,14,24,西屯區,8,1,5,30,4,1,5,4,5,7,4,16,6,3,10,3,7,5,1,2,5,6,6,21
0,14,28,豐原區,8,1,5,60,4,2,5,4,5,7,1,17,26,3,10,1,7,9,1,2,1,26,26,21
1,14,37,沙鹿區,7,1,5,50,12,9,5,4,5,7,4,16,10,2,6,1,7,11,1,2,7,10,10,22
1,14,39,中區,8,1,5,50,4,2,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,5
0,14,45,豐原區,8,1,5,50,4,1,5,4,5,7,3,16,4,2,9,1,7,1,1,2,14,4,4,20
0,14,46,西屯區,8,1,5,50,14,7,5,4,5,7,4,12,17,2,9,1,7,9,1,1,14,17,17,21
1,15,0,神岡區,8,1,5,50,14,7,5,4,5,7,4,17,26,2,9,1,7,11,1,2,13,26,26,22
0,15,3,大肚區,8,1,5,50,4,1,5,4,5,7,1,12,42,3,10,1,7,9,1,2,5,42,42,10
0,15,5,烏日區,8,1,5,30,4,8,5,4,5,7,1,17,6,3,10,1,7,6,1,2,15,6,6,12
0,15,20,南區,8,1,5,50,14,9,5,4,5,7,4,17,18,3,10,3,7,3,1,11,1,18,18,5
0,15,20,西屯區,8,1,5,50,4,1,5,4,5,7,1,13,43,2,9,3,7,9,7,2,11,43,43,22
0,16,2,大甲區,7,1,5,30,3,1,5,4,5,7,4,17,8,2,8,1,7,5,1,2,11,8,8,20
0,16,14,西屯區,8,1,5,50,3,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,2,6,6,4
0,16,38,東區,8,1,5,50,3,1,5,4,5,7,1,16,25,2,9,1,7,5,8,2,16,25,25,22
0,16,47,南區,6,1,5,40,4,1,4,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,20
1,16,57,龍井區,8,1,5,40,4,1,5,4,5,7,2,15,42,2,9,1,7,9,1,2,11,42,42,22
0,16,58,西屯區,8,1,5,40,3,1,5,4,5,7,4,12,6,3,10,1,7,6,1,2,6,6,6,12
0,17,5,南屯區,6,2,5,50,14,9,4,4,5,7,4,17,23,3,10,3,7,1,1,2,15,19,23,22
0,17,7,西屯區,8,1,5,50,14,9,5,4,5,7,4,17,40,3,10,3,7,14,1,2,4,40,40,22
1,17,7,豐原區,7,1,5,30,14,9,5,4,5,7,4,17,6,2,9,1,7,5,1,2,11,6,6,21
1,17,8,大里區,8,1,5,50,14,7,5,4,5,7,4,16,10,3,10,3,7,11,1,2,4,10,10,22
0,17,12,龍井區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,2,6,6,20
0,17,16,大肚區,7,1,5,50,14,8,5,4,5,7,4,13,14,2,9,1,7,12,1,2,11,14,14,22
1,17,19,烏日區,8,1,5,50,14,9,5,4,5,7,4,17,26,2,1,1,7,5,1,2,14,26,26,21
1,17,28,西屯區,8,1,5,40,14,9,5,4,5,7,4,13,23,2,2,1,7,9,1,2,1,23,23,4
0,17,35,豐原區,8,3,5,50,14,9,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,22
0,17,38,烏日區,7,3,5,40,14,9,5,4,5,7,4,16,17,2,9,1,7,9,1,2,14,17,17,22
1,17,49,大里區,8,2,5,50,3,2,5,4,5,7,1,16,8,3,10,3,7,5,6,2,1,8,8,22
0,17,59,西區,8,3,5,50,14,9,5,4,5,7,4,13,16,2,4,1,7,9,1,2,11,16,16,4
0,18,0,西屯區,8,2,5,50,3,1,5,4,5,7,4,13,23,2,7,3,7,9,1,1,11,23,23,22
1,18,1,南區,8,3,5,50,14,7,5,4,5,7,4,16,26,2,9,1,7,11,1,2,13,26,26,2
0,18,5,南屯區,8,3,5,40,14,7,5,4,5,7,4,16,7,3,10,3,7,7,1,2,15,7,7,12
0,18,15,西屯區,8,3,5,40,14,11,5,4,5,7,4,13,23,2,9,3,7,9,1,1,11,23,23,22
1,18,19,南屯區,8,1,5,40,14,8,5,4,5,7,4,17,23,3,10,1,7,5,1,2,15,44,23,22
0,18,24,西區,8,3,5,50,14,9,5,4,5,7,4,13,23,2,9,1,7,9,8,2,16,23,23,15
1,18,28,清水區,7,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,14,6,6,5
1,18,32,北區,8,3,5,40,3,1,5,4,5,7,4,13,16,2,9,1,7,9,1,5,11,16,16,22
0,18,32,西屯區,8,3,5,50,14,7,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,4
0,18,37,豐原區,8,3,5,30,3,1,5,4,5,7,4,11,17,3,10,3,7,9,1,2,4,17,17,22
0,18,40,東區,8,3,5,50,14,7,5,4,5,7,4,29,26,2,9,1,7,9,1,2,14,26,26,22
0,18,45,烏日區,7,3,5,60,5,2,5,4,5,7,1,12,26,2,5,1,7,8,3,2,5,26,26,21
0,18,49,太平區,6,3,5,50,4,1,4,4,5,7,1,15,25,3,10,1,7,9,1,2,12,25,25,19
0,19,2,烏日區,8,3,6,40,4,2,5,4,5,7,1,12,38,3,10,1,7,13,1,2,7,38,38,22
1,19,4,西屯區,8,1,5,50,14,8,5,4,5,7,4,17,43,2,9,3,7,13,1,2,15,43,43,22
0,19,5,西屯區,6,3,5,50,14,8,4,4,5,7,4,18,43,2,9,3,7,9,1,2,12,43,43,22
0,19,10,西區,8,3,5,50,3,1,5,4,5,7,4,17,43,2,9,1,7,9,1,2,15,43,43,20
1,19,25,南區,6,3,5,50,4,2,4,4,5,7,4,2,23,2,9,1,7,9,1,2,11,23,23,5
0,19,25,烏日區,6,3,5,50,14,7,4,4,5,7,4,13,23,2,8,1,7,9,1,2,14,23,23,21
0,19,39,豐原區,7,3,5,50,3,1,4,4,5,7,4,17,44,2,9,1,7,9,1,2,15,44,44,19
1,19,45,南屯區,6,3,5,50,4,1,4,4,5,7,1,15,25,2,9,3,7,9,1,2,14,25,25,12
1,19,50,大里區,6,3,5,50,14,9,4,4,5,6,3,13,21,2,9,3,7,9,7,8,11,21,21,22
1,19,59,西屯區,8,3,5,50,14,9,5,4,5,7,4,12,17,2,9,1,7,9,1,2,12,17,17,12
0,20,5,烏日區,6,3,5,50,3,1,4,4,5,7,4,18,23,2,9,1,7,9,4,2,12,23,23,21
1,20,8,西屯區,8,3,5,50,3,1,5,4,5,7,1,3,15,3,10,3,7,5,1,2,1,15,15,22
0,20,35,北區,7,3,5,50,14,9,5,4,5,7,4,16,7,2,9,1,7,9,1,2,14,23,7,5
0,21,7,沙鹿區,8,1,5,50,15,9,4,4,5,7,4,17,17,2,9,1,7,9,1,2,12,17,17,4
1,21,19,神岡區,6,3,5,50,14,9,4,4,5,7,4,3,23,2,9,1,7,9,1,2,11,23,23,21
1,22,18,霧峰區,6,3,5,50,4,1,4,4,5,7,1,16,25,2,9,1,7,9,1,2,11,25,25,22
0,22,23,北區,8,3,5,50,4,2,5,4,5,7,2,13,23,3,10,1,7,9,1,2,1,23,23,22
0,22,25,西屯區,6,3,5,50,4,1,4,4,5,7,1,12,6,2,9,3,7,5,1,2,13,6,6,22
0,22,46,沙鹿區,6,3,5,50,4,2,4,4,5,7,1,18,42,2,9,1,7,12,1,2,14,42,42,5
0,23,17,豐原區,6,3,5,50,5,9,4,4,5,7,1,17,42,2,9,3,7,9,1,2,15,42,42,22
0,1,10,南區,6,3,5,50,4,1,4,4,5,7,1,18,23,2,8,1,7,9,1,2,14,23,23,22
0,2,30,清水區,6,4,5,40,14,8,4,4,5,7,4,23,23,2,1,1,7,9,1,2,14,23,23,20
1,6,40,大甲區,8,1,5,50,4,1,4,4,5,7,1,16,44,3,10,1,7,6,1,2,3,44,44,4
1,7,0,西屯區,8,1,5,50,14,9,5,4,5,7,4,13,23,3,10,1,7,9,1,2,5,23,23,22
1,7,7,烏日區,8,1,5,60,14,8,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,8
0,7,8,中區,8,1,5,50,4,1,5,4,5,7,1,16,26,3,10,1,7,5,1,2,4,26,26,5
0,7,15,清水區,8,2,5,50,4,1,5,4,5,7,1,16,25,3,10,1,7,9,1,2,8,25,25,5
0,7,20,北區,8,1,5,50,4,1,5,4,5,7,4,17,6,3,10,1,7,5,1,2,14,6,6,21
1,7,31,大里區,8,1,5,40,14,9,5,4,5,7,4,16,44,2,9,1,7,9,1,2,13,44,44,3
1,7,36,東勢區,8,1,5,50,14,9,5,4,5,7,4,16,6,2,9,1,7,5,3,2,11,6,6,22
0,7,40,烏日區,8,1,5,30,4,1,4,4,5,7,4,18,42,2,9,1,7,5,1,2,12,42,42,21
0,7,45,北屯區,8,1,5,50,4,1,5,4,5,7,2,16,25,2,9,1,7,9,1,2,14,25,25,22
0,7,45,清水區,8,1,5,50,14,13,5,4,5,7,4,17,18,3,10,1,7,3,1,2,3,18,18,21
1,7,45,清水區,8,1,5,50,14,9,5,4,5,7,4,12,23,2,9,1,7,9,3,2,12,23,23,21
1,7,49,大肚區,8,1,5,50,4,2,5,4,5,7,1,13,23,3,10,3,7,9,1,2,1,23,23,22
0,7,54,北屯區,8,1,5,50,14,7,5,4,5,7,4,16,7,3,10,1,7,8,1,2,2,7,7,5
0,7,56,西屯區,8,1,5,50,14,8,5,4,5,7,4,18,42,2,9,3,7,9,1,2,14,42,42,22
0,7,59,北區,8,1,5,50,14,7,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,22
0,8,2,南區,8,1,5,50,14,9,5,4,5,7,1,16,26,2,8,1,7,11,1,2,14,26,26,21
0,8,15,北屯區,8,1,5,40,14,8,5,4,5,7,4,13,16,2,8,3,7,9,1,1,11,16,16,21
0,8,25,大肚區,8,1,5,30,14,9,5,4,5,7,4,25,23,2,9,1,7,9,1,2,14,23,23,2
0,8,35,豐原區,8,1,5,50,4,1,5,4,5,7,1,16,19,3,10,1,7,1,1,2,14,19,19,5
0,8,41,北區,8,1,5,50,14,8,5,4,5,7,4,17,19,3,10,1,7,1,1,2,1,19,19,21
0,8,41,豐原區,8,1,5,50,14,9,5,4,5,7,3,12,23,2,1,1,7,9,1,2,14,23,23,20
0,8,44,豐原區,8,1,5,60,4,1,5,4,5,7,2,13,23,3,10,1,7,9,1,2,11,23,23,22
0,8,48,西區,8,1,5,40,3,1,5,4,5,7,1,13,16,2,9,1,7,9,1,2,11,16,16,5
0,8,54,大雅區,8,1,5,50,3,1,5,4,5,7,4,17,23,2,9,1,7,9,1,2,15,23,23,22
0,8,59,烏日區,8,1,5,50,14,8,5,4,5,7,4,17,23,2,9,1,7,9,1,2,12,23,23,21
0,9,0,龍井區,8,1,5,30,14,9,5,4,5,7,4,16,23,3,10,3,7,9,1,2,11,23,23,22
1,9,18,大里區,8,1,5,50,4,1,5,4,5,7,1,16,8,2,9,1,7,5,1,2,11,8,8,20
1,9,30,豐原區,8,1,5,50,14,9,5,4,5,7,4,16,8,2,9,1,7,5,1,2,14,8,8,20
0,9,36,大里區,8,1,5,50,5,2,5,4,5,7,1,16,7,3,10,1,7,7,1,2,13,7,7,3
0,10,4,霧峰區,8,1,5,40,4,1,5,4,5,7,1,17,25,2,9,3,7,9,1,2,12,25,25,20
0,10,10,大甲區,8,1,5,50,3,1,5,4,5,7,1,17,8,3,10,1,7,5,1,2,1,8,8,21
0,10,25,大甲區,8,1,5,40,14,2,5,4,5,7,4,17,30,3,10,1,7,6,1,1,15,30,30,3
0,10,33,西屯區,8,1,5,40,3,2,5,4,5,7,4,17,6,2,9,1,7,5,1,11,11,6,6,22
0,10,48,北屯區,8,1,5,50,4,1,5,4,1,7,1,15,25,2,9,4,7,9,8,2,16,25,25,21
0,10,49,太平區,8,1,5,50,4,2,5,4,5,7,1,12,25,3,10,1,7,6,1,2,14,25,25,8
0,10,52,霧峰區,8,1,5,50,3,2,5,4,5,7,1,16,18,3,10,3,7,3,1,2,2,18,18,3
